file,shape,vowel,dur_norm,F1,F2,F3,frame,syllable,stress
sati:-3.TextGrid,CVCV:,a,175.1131222,604.8784575,1350.094996,2880.829608,2,1,0
sati:-3.TextGrid,CVCV:,i:,223.9819005,309.4670124,1956.433887,2959.006449,2,2,1
ʃaxsi:.TextGrid,CaxCV:,a,71.02272727,586.0484081,1466.662132,2752.776123,1,1,0
ʃaxsi:.TextGrid,CaxCV:,i:,171.4015152,309.0399944,1975.950799,3060.935911,1,2,1
ʃaxsi:.TextGrid,CaxCV:,a,126.4705882,608.5798116,1617.371777,2669.947293,2,1,0
ʃaxsi:.TextGrid,CaxCV:,i:,208.8235294,320.5662765,1920.908868,3058.556965,2,2,1
ʃaxsi:-2.TextGrid,CaxCV:,a,75.05285412,565.7290491,1522.418514,2734.854055,1,1,0
ʃaxsi:-2.TextGrid,CaxCV:,i:,278.012685,316.2945601,1808.400054,2978.555643,1,2,1
ʃaxsi:-2.TextGrid,CaxCV:,a,121.7948718,612.3009045,1557.694036,2754.68467,2,1,0
ʃaxsi:-2.TextGrid,CaxCV:,i:,212.8205128,334.7527683,1851.429668,3048.841715,2,2,1
ʃaxsi:-3.TextGrid,CaxCV:,a,75.75757576,663.8987403,1682.972507,2801.019927,1,1,0
ʃaxsi:-3.TextGrid,CaxCV:,i:,284.6320346,313.5839203,1913.313268,2994.555152,1,2,1
ʃaxsi:-3.TextGrid,CaxCV:,a,108.4158416,658.7451842,1641.765226,2805.174213,2,1,0
ʃaxsi:-3.TextGrid,CaxCV:,i:,253.960396,333.8407345,1883.090229,2918.229055,2,2,1
ʃaxto:.TextGrid,CaxCV:,a,68.8372093,441.5918177,1276.402087,2748.003918,1,1,0
ʃaxto:.TextGrid,CaxCV:,o:,193.4883721,395.9340242,1028.594608,2841.939456,1,2,1
ʃaxto:.TextGrid,CaxCV:,a,90.72580645,477.7801321,1441.745587,2665.546907,2,1,0
ʃaxto:.TextGrid,CaxCV:,o:,260.0806452,442.7706281,1131.5135,3076.431714,2,2,1
ʃaxto:-2.TextGrid,CaxCV:,a,114.4883485,592.1075229,1324.542354,2601.087393,1,1,0
ʃaxto:-2.TextGrid,CaxCV:,o:,302.9381966,524.3668998,1434.817193,2597.752192,1,2,1
ʃaxto:-2.TextGrid,CaxCV:,a,158.0645161,735.0940651,1715.641723,2753.901597,2,1,0
ʃaxto:-2.TextGrid,CaxCV:,o:,337.0967742,458.9055585,1217.217422,2575.832411,2,2,1
ʃaxto:-3.TextGrid,CaxCV:,a,101.5625,696.224394,1604.536171,2615.706771,1,1,0
ʃaxto:-3.TextGrid,CaxCV:,o:,312.5,469.5928363,1313.964964,2633.249617,1,2,1
ʃaxto:-3.TextGrid,CaxCV:,a,120.6185567,695.7949769,1699.55551,2923.290193,2,1,0
ʃaxto:-3.TextGrid,CaxCV:,o:,287.628866,508.7918915,1251.755913,2595.808687,2,2,1
ʃaxtu:.TextGrid,CaxCV:,a,62.25680934,572.9231319,1247.902854,2699.832455,1,1,0
ʃaxtu:.TextGrid,CaxCV:,u:,243.1906615,389.584668,1111.062786,3165.082317,1,2,1
ʃaxtu:.TextGrid,CaxCV:,a,89.47368421,574.8572841,1447.075013,2819.456639,2,1,0
ʃaxtu:.TextGrid,CaxCV:,o:,236.8421053,469.273032,1287.096592,2980.412145,2,2,1
ʃaxtu:-2.TextGrid,CaxCV:,a,55.88235294,377.8956256,1146.944098,2624.849162,1,1,0
ʃaxtu:-2.TextGrid,CaxCV:,u:,219.6078431,430.1071111,1396.096414,2784.525967,1,2,1
ʃaxtu:-2.TextGrid,CaxCV:,a,114.8648649,629.8500549,1723.447053,2811.555198,2,1,0
ʃaxtu:-2.TextGrid,CaxCV:,o:,278.3783784,402.4784501,1159.943383,2600.58142,2,2,1
ʃaxtu:-3.TextGrid,CaxCV:,a,83.90804598,523.5211246,1632.587302,2884.213457,1,1,0
ʃaxtu:-3.TextGrid,CaxCV:,u:,278.1609195,414.1155658,1258.908697,2582.096006,1,2,1
ʃaxtu:-3.TextGrid,CaxCV:,a,124.0384615,650.7016575,1714.522636,2942.87636,2,1,0
ʃaxtu:-3.TextGrid,CaxCV:,u:,288.4615385,441.1993596,1224.066647,2557.219187,2,2,1
ʃe:ʃəx.TextGrid,CV:Cax,e:,166.4791901,422.5017842,1550.849581,2746.42256,1,1,1
ʃe:ʃəx.TextGrid,CV:Cax,ə,74.24071991,693.3147918,1779.381781,2867.359483,1,2,0
ʃe:ʃəx.TextGrid,CV:Cax,e:,177.1551724,442.0264134,1630.935689,2718.339164,2,1,1
ʃe:ʃəx.TextGrid,CV:Cax,ə,75,526.5751974,1345.019787,2567.02296,2,2,0
ʃe:ʃəx-2.TextGrid,CV:Cax,e:,144.4568869,383.8397991,1659.247902,2766.514346,1,1,1
ʃe:ʃəx-2.TextGrid,CV:Cax,ə,55.99104143,510.6437444,1338.759653,2362.00358,1,2,0
ʃe:ʃəx-2.TextGrid,CV:Cax,e:,166.25,469.2235147,1744.696779,2693.622959,2,1,1
ʃe:ʃəx-2.TextGrid,CV:Cax,ə,53.75,617.720285,1655.606031,2709.057204,2,2,0
ʃe:ʃəx-3.TextGrid,CV:Cax,e:,150.5791506,374.3813595,1997.767277,3186.969588,1,1,1
ʃe:ʃəx-3.TextGrid,CV:Cax,ə,71.42857143,486.6586104,1716.372913,2790.47657,1,2,0
ʃe:ʃəx-3.TextGrid,CV:Cax,e:,192.0454545,375.2035334,1888.687973,3115.213832,2,1,1
ʃe:ʃəx-3.TextGrid,CV:Cax,ə,32.95454545,475.9744138,1333.64841,2485.340438,2,2,0
ʃekʲəx.TextGrid,CVCax,e,120.9039548,387.549808,1934.812117,3022.236814,1,1,0
ʃekʲəx.TextGrid,CVCax,ə,68.92655367,520.2090726,1471.383007,2688.118979,1,2,1
ʃekʲəx.TextGrid,CVCax,e,167.0103093,481.1310895,1739.10125,2947.700786,2,1,0
ʃekʲəx.TextGrid,CVCax,ə,139.1752577,606.655283,1515.056982,2712.385768,2,2,1
ʃekəx-2.TextGrid,CVCax,e,77.49627422,433.2266428,1754.316281,2793.435215,1,1,0
ʃekəx-2.TextGrid,CVCax,ə,70.78986587,602.8108119,1658.053059,2779.158366,1,2,1
ʃekəx-2.TextGrid,CVCax,e,151.3761468,425.6812035,1941.12086,2840.095773,2,1,0
ʃekəx-2.TextGrid,CVCax,ə,107.3394495,500.9815806,1452.45793,2498.870306,2,2,1
ʃekʲəx-3.TextGrid,CVCax,e,163.6971047,367.9419295,1725.929834,2756.765388,1,1,0
ʃekʲəx-3.TextGrid,CVCax,ə,59.02004454,555.9758768,1706.322453,2963.416144,1,2,1
ʃekʲəx-3.TextGrid,CVCax,e,162.1276596,329.3852067,1857.988864,3132.62946,2,1,0
ʃekʲəx-3.TextGrid,CVCax,ə,103.4042553,566.3784423,1601.513851,2922.858503,2,2,1
ʃi:ke:.TextGrid,CV:CV:,i:,136.659436,313.8685844,2071.899215,3186.161299,1,1,1
ʃi:ke:.TextGrid,CV:CV:,e:,246.2039046,392.3400807,1721.786011,2767.01074,1,2,0
ʃi:ke:.TextGrid,CV:CV:,i:,97.95918367,300.1866639,2144.151481,3141.8197,2,1,1
ʃi:ke:.TextGrid,CV:CV:,e:,329.3877551,364.916558,1881.486271,3044.842674,2,2,0
ʃi:ke:-2.TextGrid,CV:CV:,i:,106.3607925,306.3896434,2146.794911,3093.76821,1,1,1
ʃi:ke:-2.TextGrid,CV:CV:,e:,241.9186653,460.63748,1504.653198,2768.160339,1,2,0
ʃi:ke:-2.TextGrid,CV:CV:,i:,134.1013825,295.8704932,2138.702126,3042.443572,2,1,1
ʃi:ke:-2.TextGrid,CV:CV:,e:,326.2672811,488.3608539,1711.340964,2873.271895,2,2,0
ʃi:ke:-3.TextGrid,CV:CV:,i:,86.40674394,304.2295731,1907.744349,2932.465117,1,1,1
ʃi:ke:-3.TextGrid,CV:CV:,e:,403.5827187,494.2558537,1798.538237,2823.893875,1,2,0
ʃi:ke:-3.TextGrid,CV:CV:,i:,127.4193548,303.1440943,2136.16722,3204.81844,2,1,1
ʃi:ke:-3.TextGrid,CV:CV:,e:,441.9354839,391.9816256,1627.90308,2754.093514,2,2,0
so:pə.TextGrid,CV:CV,o:,155.9546314,492.4842293,1333.322968,2387.603562,1,1,1
so:pə.TextGrid,CV:CV,ə,120.0378072,566.782529,1606.93896,2808.39862,1,2,0
so:pə.TextGrid,CV:CV,o:,212.5560538,400.4833499,1137.87117,2307.904866,2,1,1
so:pə.TextGrid,CV:CV,ə,191.0313901,528.3961615,1421.187813,2802.040792,2,2,0
so:pə-2.TextGrid,CV:CV,o:,153.5393819,525.2207276,1364.479236,2506.170596,1,1,1
so:pə-2.TextGrid,CV:CV,ə,86.73978066,543.144998,1212.541892,2621.319134,1,2,0
so:pə-2.TextGrid,CV:CV,o:,190.2439024,504.874109,1329.648853,2517.199277,2,1,1
so:pə-2.TextGrid,CV:CV,ə,137.804878,412.824799,1432.492994,2712.493435,2,2,0
so:pə-3.TextGrid,CV:CV,o:,175.8584807,523.2861405,1372.033978,2322.675312,1,1,1
so:pə-3.TextGrid,CV:CV,ə,143.6004162,541.9121592,1299.11224,2548.203556,1,2,0
so:pə-3.TextGrid,CV:CV,o:,210.1382488,498.0739395,1376.271553,2617.6795,2,1,1
so:pə-3.TextGrid,CV:CV,ə,116.1290323,344.7686219,1141.685704,2734.371442,2,2,0
ʃopə.TextGrid,CVCV,o,74.2913001,386.2327699,1215.725821,2422.725886,1,1,1
ʃopə.TextGrid,CVCV,ə,151.5151515,645.9512488,1575.475932,2822.461817,1,2,0
ʃopə.TextGrid,CVCV,o,87.83783784,415.7494793,1302.134604,2682.776326,2,1,1
ʃopə.TextGrid,CVCV,ə,117.5675676,433.4269663,1202.016801,2467.066121,2,2,0
ʃopə-2.TextGrid,CVCV,o,80.96280088,562.5145809,1582.080123,2807.763586,1,1,1
ʃopə-2.TextGrid,CVCV,ə,161.9256018,514.6506887,1460.880604,2755.665121,1,2,0
ʃopə-2.TextGrid,CVCV,o,86.49635036,397.095583,1329.614308,2487.419591,2,1,1
ʃopə-2.TextGrid,CVCV,ə,130.2919708,561.4852712,1635.560113,2943.062921,2,2,0
ʃopə-3.TextGrid,CVCV,o,66.21226874,418.7053547,1402.61943,2448.501851,1,1,1
ʃopə-3.TextGrid,CVCV,ə,134.3719572,573.4919617,1475.256488,2868.877834,1,2,0
ʃopə-3.TextGrid,CVCV,o,81.0483871,448.6485997,1393.428283,2655.964105,2,1,1
ʃopə-3.TextGrid,CVCV,ə,182.6612903,428.4175545,1367.633821,2620.380563,2,2,0
taki:.TextGrid,CVCV:,a,76.40232108,610.5464691,1527.63381,2759.798358,1,1,0
taki:.TextGrid,CVCV:,i:,372.3404255,268.6025713,2121.613427,3034.068506,1,2,1
taki:.TextGrid,CVCV:,a,122.3684211,506.8806279,1285.743681,2795.300252,2,1,0
taki:.TextGrid,CVCV:,i:,335.5263158,291.337087,2078.884837,3018.889852,2,2,1
taki:-2.TextGrid,CVCV:,a,115.2993348,561.7513456,1443.357734,2821.910139,1,1,0
taki:-2.TextGrid,CVCV:,i:,250.5543237,292.9629601,2031.056329,3018.895677,1,2,1
taki:-2.TextGrid,CVCV:,a,156.5217391,516.8498541,1539.795277,2867.315736,2,1,0
taki:-2.TextGrid,CVCV:,i:,273.9130435,311.2153154,1779.818234,2907.424368,2,2,1
taki:-3.TextGrid,CVCV:,a,119.3866375,543.5531661,1450.59829,2468.785569,1,1,0
taki:-3.TextGrid,CVCV:,i:,235.4874042,357.5283785,1676.914924,2869.552047,1,2,1
taki:-3.TextGrid,CVCV:,a,115.8536585,525.5080273,1558.734161,2456.847387,2,1,0
taki:-3.TextGrid,CVCV:,i:,275.6097561,305.5453843,2010.449523,2819.4686,2,2,1
taku:.TextGrid,CVCV:,a,84.04255319,515.8293919,1481.375472,2685.363169,1,1,0
taku:.TextGrid,CVCV:,u:,220.212766,325.5767684,1032.649795,2666.246198,1,2,1
taku:.TextGrid,CVCV:,a,157.5418994,563.2517471,1419.704834,2725.256987,2,1,0
taku:.TextGrid,CVCV:,u:,301.6759777,320.3205398,1046.929377,2622.014236,2,2,1
taku:-2.TextGrid,CVCV:,a,110.3379722,614.6764956,1429.959904,2448.079605,1,1,0
taku:-2.TextGrid,CVCV:,u:,225.6461233,411.6542995,1189.918445,2676.523434,1,2,1
taku:-2.TextGrid,CVCV:,a,148.5714286,540.6027051,1594.733349,2691.214934,2,1,0
taku:-2.TextGrid,CVCV:,u:,292.8571429,351.8488901,1264.213485,2652.371835,2,2,1
taku:-3.TextGrid,CVCV:,a,77.5862069,623.85187,1502.426607,2800.721559,1,1,0
taku:-3.TextGrid,CVCV:,o:,198.9942529,419.2072461,1178.748431,2751.297357,1,2,1
taku:-3.TextGrid,CVCV:,a,130.1020408,547.9778092,1584.514038,2529.060876,2,1,0
taku:-3.TextGrid,CVCV:,o:,255.6122449,436.135508,1207.399093,2813.743884,2,2,1
taxpa:.TextGrid,CaxCV:,a,76.06490872,652.8380752,1452.732704,2551.442198,1,1,0
taxpa:.TextGrid,CaxCV:,a:,309.3306288,518.388828,1242.540152,2816.539045,1,2,1
taxpa:.TextGrid,CaxCV:,a,169.4915254,579.4345024,1404.423263,2773.501998,2,1,0
taxpa:.TextGrid,CaxCV:,a:,389.8305085,583.3357247,1291.880373,2635.7545,2,2,1
taxpa:-2.TextGrid,CaxCV:,a,69.07894737,640.1834612,1696.707524,2945.243159,1,1,0
taxpa:-2.TextGrid,CaxCV:,a:,358.5526316,655.2458741,1644.19682,2688.918975,1,2,1
taxpa:-2.TextGrid,CaxCV:,a,172.6744186,699.3750445,1617.324153,2888.334847,2,1,0
taxpa:-2.TextGrid,CaxCV:,a:,359.3023256,707.7473543,1614.098006,2761.004715,2,2,1
taxpa:-3.TextGrid,CaxCV:,a,102.5390625,724.3783189,1648.568548,2837.199835,1,1,0
taxpa:-3.TextGrid,CaxCV:,a:,285.15625,549.8729197,1383.877121,2729.458409,1,2,1
taxpa:-3.TextGrid,CaxCV:,a,112.8571429,758.8969371,1802.579821,2750.446332,2,1,0
taxpa:-3.TextGrid,CaxCV:,a:,277.1428571,569.8944319,1423.771981,2686.478897,2,2,1
taxtə.TextGrid,CaxCV,a,109.1891892,727.0500022,1685.764234,2831.952195,1,1,1
taxtə.TextGrid,CaxCV,ə,152.4324324,620.9351331,1649.861814,2809.796524,1,2,0
taxtə.TextGrid,CaxCV,a,127.027027,663.8037954,1625.605682,2741.137329,2,1,1
taxtə.TextGrid,CaxCV,ə,155.4054054,415.5586796,1483.571654,2716.82886,2,2,0
taxtə-2.TextGrid,CaxCV,a,125.2873563,664.2198444,1346.944803,2556.938057,1,1,1
taxtə-2.TextGrid,CaxCV,ə,88.50574713,606.485391,1671.1115,2523.740059,1,2,0
taxtə-2.TextGrid,CaxCV,a,109.6385542,694.1225739,1359.617281,2557.570265,2,1,1
taxtə-2.TextGrid,CaxCV,ə,162.6506024,494.6794514,1551.923842,2777.850626,2,2,0
taxtə-3.TextGrid,CaxCV,a,118.2669789,701.1696867,1664.028553,2785.109399,1,1,1
taxtə-3.TextGrid,CaxCV,ə,135.8313817,667.113642,1661.93203,2825.674421,1,2,0
taxtə-3.TextGrid,CaxCV,a,112.8712871,654.9167129,1595.027536,2794.53971,2,1,1
taxtə-3.TextGrid,CaxCV,ə,166.3366337,567.3949772,1566.339269,2845.642895,2,2,0
taxtəx.TextGrid,CaxCax,a,67.21820062,749.0311979,1539.929062,2773.672645,1,1,1
taxtəx.TextGrid,CaxCax,ə,40.33092037,520.7021012,1128.793933,2610.99469,1,2,0
taxtəx.TextGrid,CaxCax,a,150,755.7264496,1760.483502,2640.459485,2,1,1
taxtəx.TextGrid,CaxCax,ə,57.69230769,496.1691439,1209.977666,2593.636061,2,2,0
taxtəx-2.TextGrid,CaxCax,a,94.60737938,669.888094,1675.98054,2566.229541,1,1,1
taxtəx-2.TextGrid,CaxCax,ə,83.25449385,551.9063503,1380.956269,2595.685542,1,2,0
taxtəx-2.TextGrid,CaxCax,a,133.3333333,663.8758478,1599.611284,2671.086628,2,1,1
taxtəx-2.TextGrid,CaxCax,ə,141.6666667,520.0229672,1236.722588,2513.686323,2,2,0
taxtəx-3.TextGrid,CaxCax,a,105.5495103,790.6327287,1597.506021,2743.320362,1,1,1
taxtəx-3.TextGrid,CaxCax,ə,72.90533188,626.3896915,1505.305573,2793.998884,1,2,0
taxtəx-3.TextGrid,CaxCax,a,143.5483871,774.3344148,1765.045882,2990.352398,2,1,1
taxtəx-3.TextGrid,CaxCax,ə,93.5483871,580.1245487,1465.388054,2870.490235,2,2,0
təsax.TextGrid,CVCax,ə,37.90983607,437.8134405,1474.6408,2992.72102,1,1,0
təsax.TextGrid,CVCax,a,127.0491803,640.4398496,1373.965104,2670.979467,1,2,1
təsax.TextGrid,CVCax,ə,71.875,332.3965707,1499.075867,3023.648532,2,1,0
təsax.TextGrid,CVCax,a,221.875,649.1348172,1440.810747,2847.626526,2,2,1
təsax-2.TextGrid,CVCax,ə,30.12746234,269.658257,1437.940527,2818.570094,1,1,0
təsax-2.TextGrid,CVCax,a,144.8435689,596.7576864,1271.808281,2449.77991,1,2,1
təsax-2.TextGrid,CVCax,ə,37.26708075,274.3984414,1303.80152,2988.326855,2,1,0
təsax-2.TextGrid,CVCax,a,251.552795,660.2369902,1464.300709,2561.353943,2,2,1
təsax-3.TextGrid,CVCax,ə,50.89058524,344.4448828,1251.171889,2604.147048,1,1,0
təsax-3.TextGrid,CVCax,a,139.9491094,693.1623958,1446.304881,2415.834616,1,2,1
təsax-3.TextGrid,CVCax,ə,55.33980583,294.1911,1515.197492,3007.684677,2,1,0
təsax-3.TextGrid,CVCax,a,216.9902913,645.271673,1398.143653,2779.826029,2,2,1
təsi:.TextGrid,CVCV:,ə,113.1167268,632.0385539,1582.737472,2872.871632,1,1,0
təsi:.TextGrid,CVCV:,i:,251.5042118,316.6501289,1851.701202,3028.591753,1,2,1
təsi:.TextGrid,CVCV:,ə,100.9615385,470.5812241,1565.051194,2735.182813,2,1,0
təsi:.TextGrid,CVCV:,i:,259.6153846,317.7031076,1945.968737,2995.749789,2,2,1
təsi:-2.TextGrid,CVCV:,ə,124.0808824,625.8932711,1600.458909,2788.999902,1,1,0
təsi:-2.TextGrid,CVCV:,i:,204.0441176,352.0403259,1920.941059,2961.227682,1,2,1
təsi:-2.TextGrid,CVCV:,ə,139.7435897,523.3292964,1586.646421,2689.953026,2,1,0
təsi:-2.TextGrid,CVCV:,i:,221.7948718,320.7661541,1774.066801,2925.680735,2,2,1
təsi:-3.TextGrid,CVCV:,ə,88.17427386,489.2698486,1513.375848,2736.880622,1,1,0
təsi:-3.TextGrid,CVCV:,i:,260.373444,345.0715749,2022.931355,3016.158173,1,2,1
təsi:-3.TextGrid,CVCV:,ə,112.3222749,476.2080909,1447.186799,2416.54319,2,1,0
təsi:-3.TextGrid,CVCV:,i:,264.4549763,340.2892843,1796.570208,2992.538682,2,2,1
tu:təx.TextGrid,CV:Cax,u:,128.440367,458.7521724,1299.718883,2668.44484,1,1,1
tu:təx.TextGrid,CV:Cax,ə,95.82059123,561.6390984,1474.716187,2638.280777,1,2,0
tu:təx.TextGrid,CV:Cax,u:,153,332.2148818,1265.489148,2535.246449,2,1,1
tu:təx.TextGrid,CV:Cax,ə,123,602.084519,1542.434907,2948.028803,2,2,0
tu:təx-2.TextGrid,CV:Cax,u:,127.3062731,555.893572,1577.38159,2749.153234,1,1,1
tu:təx-2.TextGrid,CV:Cax,ə,55.35055351,514.7727376,1199.929447,2855.701209,1,2,0
tu:təx-2.TextGrid,CV:Cax,u:,170.6161137,427.1261559,1297.006293,2643.66792,2,1,1
tu:təx-2.TextGrid,CV:Cax,ə,115.1658768,558.5952096,1518.291137,2847.40437,2,2,0
tu:təx-3.TextGrid,CV:Cax,u:,122.5296443,376.9533951,1181.241187,2604.450542,1,1,1
tu:təx-3.TextGrid,CV:Cax,ə,41.8972332,538.5871615,1179.24881,2752.922757,1,2,0
tu:təx-3.TextGrid,CV:Cax,u:,200.4878049,372.8398057,1263.15403,2549.690292,2,1,1
tu:təx-3.TextGrid,CV:Cax,ə,98.04878049,472.1067854,1313.972834,2719.427915,2,2,0
vo:ti:.TextGrid,CV:CV:,o:,148.4759095,483.422216581249,1112.25617254278,2312.53083913873,1,1,1
vo:ti:.TextGrid,CV:CV:,i:,276.3028515,312.2965037,1935.547014,2996.804391,1,2,0
vo:ti:.TextGrid,CV:CV:,o:,186.9955157,429.557985,1284.584595,2743.426427,2,1,1
vo:ti:.TextGrid,CV:CV:,i:,351.1210762,278.4078231,1995.450273,2768.353578,2,2,0
vo:ti:-2.TextGrid,CV:CV:,o:,160,497.171595981136,1309.55433005483,2391.68943629303,1,1,1
vo:ti:-2.TextGrid,CV:CV:,i:,312.2222222,306.0979791,2040.229658,3054.859238,1,2,0
vo:ti:-2.TextGrid,CV:CV:,o:,120.1923077,517.8047058,1581.830744,2409.01236,2,1,1
vo:ti:-2.TextGrid,CV:CV:,i:,279.8076923,354.2054725,1586.695921,2764.588936,2,2,0
vo:ti:-3.TextGrid,CV:CV:,o:,160.2434077,420.61464104238,1261.49388804842,2341.87670117452,1,1,1
vo:ti:-3.TextGrid,CV:CV:,i:,311.3590264,301.6342383,2048.45204,2968.195867,1,2,0
vo:ti:-3.TextGrid,CV:CV:,o:,128.5714286,431.9317296,1242.845552,2438.115928,2,1,1
vo:ti:-3.TextGrid,CV:CV:,i:,268.3673469,353.6692971,1892.989109,2983.588813,2,2,0
