file,shape,vowel,F1,F2,F3,frame,syllable,stress
pota-2,CVCV,ə,517.7367207,1370.485333,2621.443232,2,1,1
pota-2,CVCV,ə,402.1799373,1495.944913,2809.479218,2,2,0
pota-3,CVCV,ə,580.7903241,1539.315097,2619.630296,1,1,1
pota-3,CVCV,ə,464.4722028,1418.454666,2675.714909,1,2,0
pota-3,CVCV,ə,501.0394334,1439.221696,2791.293166,2,1,1
pota-3,CVCV,ə,419.1617103,1556.687638,2912.778624,2,2,0
pota,CVCV,ə,547.5158109,1576.056919,2928.332202,1,1,1
pota,CVCV,ə,500.5162179,1469.95996,2764.54841,1,2,0
pota,CVCV,ə,498.0130086,1286.394208,2616.628485,2,1,1
pota,CVCV,ə,429.0023924,1390.190277,2936.388342,2,2,0
saasuu-2,CVːCVː,a:,580.8216106,1427.840946,2616.888648,1,1,1
saasuu-2,CVːCVː,u:,330.1393488,1085.125241,2663.211346,1,2,0
saasuu-2,CVːCVː,a:,488.2604577,1325.826937,2326.842593,2,1,1
saasuu-2,CVːCVː,u:,404.1237162,1330.318603,2613.753089,2,2,0
saasuu-3,CVːCVː,a:,446.2762203,1135.442451,2732.303792,1,1,1
saasuu-3,CVːCVː,u:,368.9402105,1161.802621,2539.976563,1,2,0
saasuu-3,CVːCVː,a:,601.8314404,1491.944249,2530.716028,2,1,1
saasuu-3,CVːCVː,u:,364.7968441,1283.185832,2526.306877,2,2,0
saasuu,CVːCVː,a:,478.1669339,1168.114728,2453.984143,1,1,1
saasuu,CVːCVː,u:,349.3805831,970.6965723,2811.233024,1,2,0
saasuu,CVːCVː,a:,536.4842436,1442.761518,2605.34184,2,1,1
saasuu,CVːCVː,u:,360.5500033,1110.1044,2710.452798,2,2,0
satii-2,CVCVː,a,614.4269224,1369.02902,2582.767334,1,1,0
satii-2,CVCVː,i:,351.5243818,2082.632133,3083.430514,1,2,1
satii-2,CVCVː,a,610.7344745,1374.25476,2481.104922,2,1,0
satii-2,CVCVː,i:,338.6535573,1990.765554,3176.140704,2,2,1
satii-3,CVCVː,a,584.7167202,1469.356773,2697.676549,1,1,0
satii-3,CVCVː,i:,295.3895976,1942.712867,2909.838094,1,2,1
satii-3,CVCVː,a,604.8784575,1350.094996,2880.829608,2,1,0
satii-3,CVCVː,i:,309.4670124,1956.433887,2959.006449,2,2,1
satii,CVCVː,a,573.1657631,1480.906047,2723.138218,1,1,0
satii,CVCVː,i:,308.3911689,2001.297435,3100.643467,1,2,1
satii,CVCVː,a,560.0779342,1570.3921,2652.691607,2,1,0
satii,CVCVː,i:,301.6194313,1975.302048,2851.902528,2,2,1
seaapach-2,CvːCax,a:,625.3275704,1503.953539,2601.753592,1,1,1
seaapach-2,CvːCax,ə,761.5662653,2027.815111,3245.81182,1,2,0
seaapach-2,CvːCax,a:,545.950157,1486.591559,2572.958924,2,1,1
seaapach-2,CvːCax,ə,588.5964405,1409.137265,2923.946735,2,2,0
seaapach-3,CvːCax,a:,604.9383126,1357.93723,2505.486609,1,1,1
seaapach-3,CvːCax,ə,543.4802419,1230.51611,2894.005603,1,2,0
seaapach-3,CvːCax,a:,512.7345749,1297.356853,2608.246096,2,1,1
seaapach-3,CvːCax,ə,583.8702117,1070.817326,2822.361088,2,2,0
seaapach,CvːCax,a:,618.783035,1483.591379,2570.990922,1,1,1
seaapach,CvːCax,ə,688.6306468,1729.601225,2982.146857,1,2,0
seaapach,CvːCax,a:,514.4659839,1370.639683,2293.528171,2,1,1
seaapach,CvːCax,ə,506.4968405,1123.546918,2874.149542,2,2,0
seachpa-2,CaxCV,a,606.7168622,1645.365767,2874.600581,1,1,1
seachpa-2,CaxCV,ə,747.046509,1745.840292,2778.460715,1,2,0
seachpa-2,CaxCV,a,664.2835041,1690.030058,2873.833376,2,1,1
seachpa-2,CaxCV,ə,400.6454,1333.188502,2703.628872,2,2,0
seachpa-3,CaxCV,a,633.0425348,1545.156014,2614.069004,1,1,1
seachpa-3,CaxCV,ə,700.751347,1631.22604,2763.006165,1,2,0
seachpa-3,CaxCV,a,721.9624936,1707.52126,2937.365447,2,1,1
seachpa-3,CaxCV,ə,633.5367032,1575.961669,2900.281114,2,2,0
seachpa,CaxCV,a,660.1791937,1685.636315,2879.401281,1,1,1
seachpa,CaxCV,ə,528.411259,1250.996618,2688.238031,1,2,0
seachpa,CaxCV,a,643.3222964,1561.973829,2891.877059,2,1,1
seachpa,CaxCV,ə,444.8259379,1147.421374,2678.75879,2,2,0
seachsii-2,CaxCVː,a,565.7290491,1522.418514,2734.854055,1,1,0
seachsii-2,CaxCVː,i:,316.2945601,1808.400054,2978.555643,1,2,1
seachsii-2,CaxCVː,a,612.3009045,1557.694036,2754.68467,2,1,0
seachsii-2,CaxCVː,i:,334.7527683,1851.429668,3048.841715,2,2,1
seachsii-3,CaxCVː,a,663.8987403,1682.972507,2801.019927,1,1,0
seachsii-3,CaxCVː,i:,313.5839203,1913.313268,2994.555152,1,2,1
seachsii-3,CaxCVː,a,658.7451842,1641.765226,2805.174213,2,1,0
seachsii-3,CaxCVː,i:,333.8407345,1883.090229,2918.229055,2,2,1
seachsii,CaxCVː,a,586.0484081,1466.662132,2752.776123,1,1,0
seachsii,CaxCVː,i:,309.0399944,1975.950799,3060.935911,1,2,1
seachsii,CaxCVː,a,608.5798116,1617.371777,2669.947293,2,1,0
seachsii,CaxCVː,i:,320.5662765,1920.908868,3058.556965,2,2,1
seachtach-2,CaxCax,a,585.944941,1658.196469,2842.143059,1,1,1
seachtach-2,CaxCax,ə,622.545727,1760.092832,2675.55844,1,2,0
seachtach-2,CaxCax,a,675.1698822,1752.393501,2933.549385,2,1,1
seachtach-2,CaxCax,ə,446.7310486,1165.107651,2619.500795,2,2,0
seachtach-3,CaxCax,a,652.2646155,1722.355938,2958.5255,1,1,1
seachtach-3,CaxCax,ə,518.335267,1191.94046,2627.350878,1,2,0
seachtach-3,CaxCax,a,650.9896572,1657.155624,2916.333787,2,1,1
seachtach-3,CaxCax,ə,458.2995474,1099.330045,2604.402201,2,2,0
seachtach,CaxCax,a,546.667381,1343.161167,2671.109752,1,1,1
seachtach,CaxCax,ə,464.1069852,1350.379201,2531.164358,1,2,0
seachtach,CaxCax,a,625.2699883,1603.625746,2552.980841,2,1,1
seachtach,CaxCax,ə,448.5596672,1111.048138,2534.437996,2,2,0
seachtoo-2,CaxCVː,a,592.1075229,1324.542354,2601.087393,1,1,0
seachtoo-2,CaxCVː,o:,524.3668998,1434.817193,2597.752192,1,2,1
seachtoo-2,CaxCVː,a,735.0940651,1715.641723,2753.901597,2,1,0
seachtoo-2,CaxCVː,o:,458.9055585,1217.217422,2575.832411,2,2,1
seachtoo-3,CaxCVː,a,696.224394,1604.536171,2615.706771,1,1,0
seachtoo-3,CaxCVː,o:,469.5928363,1313.964964,2633.249617,1,2,1
seachtoo-3,CaxCVː,a,695.7949769,1699.55551,2923.290193,2,1,0
seachtoo-3,CaxCVː,o:,508.7918915,1251.755913,2595.808687,2,2,1
seachtoo,CaxCVː,a,441.5918177,1276.402087,2748.003918,1,1,0
seachtoo,CaxCVː,o:,395.9340242,1028.594608,2841.939456,1,2,1
seachtoo,CaxCVː,a,477.7801321,1441.745587,2665.546907,2,1,0
seachtoo,CaxCVː,o:,442.7706281,1131.5135,3076.431714,2,2,1
seachtuu-2,CaxCVː,a,377.8956256,1146.944098,2624.849162,1,1,0
seachtuu-2,CaxCVː,u:,430.1071111,1396.096414,2784.525967,1,2,1
seachtuu-2,CaxCVː,a,629.8500549,1723.447053,2811.555198,2,1,0
seachtuu-2,CaxCVː,u:,402.4784501,1159.943383,2600.58142,2,2,1
seachtuu-3,CaxCVː,a,523.5211246,1632.587302,2884.213457,1,1,0
seachtuu-3,CaxCVː,u:,414.1155658,1258.908697,2582.096006,1,2,1
seachtuu-3,CaxCVː,a,650.7016575,1714.522636,2942.87636,2,1,0
seachtuu-3,CaxCVː,u:,441.1993596,1224.066647,2557.219187,2,2,1
seachtuu,CaxCVː,a,572.9231319,1247.902854,2699.832455,1,1,0
seachtuu,CaxCVː,u:,389.584668,1111.062786,3165.082317,1,2,1
seachtuu,CaxCVː,a,574.8572841,1447.075013,2819.456639,2,1,0
seachtuu,CaxCVː,u:,469.273032,1287.096592,2980.412145,2,2,1
seceach-2,CVCax,e,433.2266428,1754.316281,2793.435215,1,1,0
seceach-2,CVCax,ə,602.8108119,1658.053059,2779.158366,1,2,1
seceach-2,CVCax,e,425.6812035,1941.12086,2840.095773,2,1,0
seceach-2,CVCax,ə,500.9815806,1452.45793,2498.870306,2,2,1
seceach-3,CVCax,e,367.9419295,1725.929834,2756.765388,1,1,0
seceach-3,CVCax,ə,555.9758768,1706.322453,2963.416144,1,2,1
seceach-3,CVCax,e,329.3852067,1857.988864,3132.62946,2,1,0
seceach-3,CVCax,ə,566.3784423,1601.513851,2922.858503,2,2,1
seceach,CVCax,e,387.549808,1934.812117,3022.236814,1,1,0
seceach,CVCax,ə,520.2090726,1471.383007,2688.118979,1,2,1
seceach,CVCax,e,481.1310895,1739.10125,2947.700786,2,1,0
seceach,CVCax,ə,606.655283,1515.056982,2712.385768,2,2,1
seeseach-2,CvːCax,e:,383.8397991,1659.247902,2766.514346,1,1,1
seeseach-2,CvːCax,ə,510.6437444,1338.759653,2362.00358,1,2,0
seeseach-2,CvːCax,e:,469.2235147,1744.696779,2693.622959,2,1,1
seeseach-2,CvːCax,ə,617.720285,1655.606031,2709.057204,2,2,0
seeseach-3,CvːCax,e:,374.3813595,1997.767277,3186.969588,1,1,1
seeseach-3,CvːCax,ə,486.6586104,1716.372913,2790.47657,1,2,0
seeseach-3,CvːCax,e:,375.2035334,1888.687973,3115.213832,2,1,1
seeseach-3,CvːCax,ə,475.9744138,1333.64841,2485.340438,2,2,0
seeseach,CvːCax,e:,422.5017842,1550.849581,2746.42256,1,1,1
seeseach,CvːCax,ə,693.3147918,1779.381781,2867.359483,1,2,0
seeseach,CvːCax,e:,442.0264134,1630.935689,2718.339164,2,1,1
seeseach,CvːCax,ə,526.5751974,1345.019787,2567.02296,2,2,0
siicee-2,CVːCVː,i:,306.3896434,2146.794911,3093.76821,1,1,1
siicee-2,CVːCVː,e:,460.63748,1504.653198,2768.160339,1,2,0
siicee-2,CVːCVː,i:,295.8704932,2138.702126,3042.443572,2,1,1
siicee-2,CVːCVː,e:,488.3608539,1711.340964,2873.271895,2,2,0
siicee-3,CVːCVː,i:,304.2295731,1907.744349,2932.465117,1,1,1
siicee-3,CVːCVː,e:,494.2558537,1798.538237,2823.893875,1,2,0
siicee-3,CVːCVː,i:,303.1440943,2136.16722,3204.81844,2,1,1
siicee-3,CVːCVː,e:,391.9816256,1627.90308,2754.093514,2,2,0
siicee,CVːCVː,i:,313.8685844,2071.899215,3186.161299,1,1,1
siicee,CVːCVː,e:,392.3400807,1721.786011,2767.01074,1,2,0
siicee,CVːCVː,i:,300.1866639,2144.151481,3141.8197,2,1,1
siicee,CVːCVː,e:,364.916558,1881.486271,3044.842674,2,2,0
siopa-2,CVCV,o,562.5145809,1582.080123,2807.763586,1,1,1
siopa-2,CVCV,ə,514.6506887,1460.880604,2755.665121,1,2,0
siopa-2,CVCV,ə,397.095583,1329.614308,2487.419591,2,1,1
siopa-2,CVCV,ə,561.4852712,1635.560113,2943.062921,2,2,0
siopa-3,CVCV,o,418.7053547,1402.61943,2448.501851,1,1,1
siopa-3,CVCV,ə,573.4919617,1475.256488,2868.877834,1,2,0
siopa-3,CVCV,ə,448.6485997,1393.428283,2655.964105,2,1,1
siopa-3,CVCV,ə,428.4175545,1367.633821,2620.380563,2,2,0
siopa,CVCV,o,386.2327699,1215.725821,2422.725886,1,1,1
siopa,CVCV,ə,645.9512488,1575.475932,2822.461817,1,2,0
siopa,CVCV,ə,415.7494793,1302.134604,2682.776326,2,1,1
siopa,CVCV,ə,433.4269663,1202.016801,2467.066121,2,2,0
soopa-2,CVːCV,o:,525.2207276,1364.479236,2506.170596,1,1,1
soopa-2,CVːCV,ə,543.144998,1212.541892,2621.319134,1,2,0
soopa-2,CVːCV,o:,504.874109,1329.648853,2517.199277,2,1,1
soopa-2,CVːCV,ə,412.824799,1432.492994,2712.493435,2,2,0
soopa-3,CVːCV,o:,523.2861405,1372.033978,2322.675312,1,1,1
soopa-3,CVːCV,ə,541.9121592,1299.11224,2548.203556,1,2,0
soopa-3,CVːCV,o:,498.0739395,1376.271553,2617.6795,2,1,1
soopa-3,CVːCV,ə,344.7686219,1141.685704,2734.371442,2,2,0
soopa,CVːCV,o:,492.4842293,1333.322968,2387.603562,1,1,1
soopa,CVːCV,ə,566.782529,1606.93896,2808.39862,1,2,0
soopa,CVːCV,o:,400.4833499,1137.87117,2307.904866,2,1,1
soopa,CVːCV,ə,528.3961615,1421.187813,2802.040792,2,2,0
tachpaa-2,CaxCVː,a,640.1834612,1696.707524,2945.243159,1,1,0
tachpaa-2,CaxCVː,a:,655.2458741,1644.19682,2688.918975,1,2,1
tachpaa-2,CaxCVː,a,699.3750445,1617.324153,2888.334847,2,1,0
tachpaa-2,CaxCVː,a:,707.7473543,1614.098006,2761.004715,2,2,1
tachpaa-3,CaxCVː,a,724.3783189,1648.568548,2837.199835,1,1,0
tachpaa-3,CaxCVː,a:,549.8729197,1383.877121,2729.458409,1,2,1
tachpaa-3,CaxCVː,a,758.8969371,1802.579821,2750.446332,2,1,0
tachpaa-3,CaxCVː,a:,569.8944319,1423.771981,2686.478897,2,2,1
tachpaa,CaxCVː,a,652.8380752,1452.732704,2551.442198,1,1,0
tachpaa,CaxCVː,a:,518.388828,1242.540152,2816.539045,1,2,1
tachpaa,CaxCVː,a,579.4345024,1404.423263,2773.501998,2,1,0
tachpaa,CaxCVː,a:,583.3357247,1291.880373,2635.7545,2,2,1
tachta-2,CaxCV,a,664.2198444,1346.944803,2556.938057,1,1,1
tachta-2,CaxCV,ə,606.485391,1671.1115,2523.740059,1,2,0
tachta-2,CaxCV,a,694.1225739,1359.617281,2557.570265,2,1,1
tachta-2,CaxCV,ə,494.6794514,1551.923842,2777.850626,2,2,0
tachta-3,CaxCV,a,701.1696867,1664.028553,2785.109399,1,1,1
tachta-3,CaxCV,ə,667.113642,1661.93203,2825.674421,1,2,0
tachta-3,CaxCV,a,654.9167129,1595.027536,2794.53971,2,1,1
tachta-3,CaxCV,ə,567.3949772,1566.339269,2845.642895,2,2,0
tachta,CaxCV,a,727.0500022,1685.764234,2831.952195,1,1,1
tachta,CaxCV,ə,620.9351331,1649.861814,2809.796524,1,2,0
tachta,CaxCV,a,663.8037954,1625.605682,2741.137329,2,1,1
tachta,CaxCV,ə,415.5586796,1483.571654,2716.82886,2,2,0
tachtach-2,CaxCax,a,669.888094,1675.98054,2566.229541,1,1,1
tachtach-2,CaxCax,ə,551.9063503,1380.956269,2595.685542,1,2,0
tachtach-2,CaxCax,a,663.8758478,1599.611284,2671.086628,2,1,1
tachtach-2,CaxCax,ə,520.0229672,1236.722588,2513.686323,2,2,0
tachtach-3,CaxCax,a,790.6327287,1597.506021,2743.320362,1,1,1
tachtach-3,CaxCax,ə,626.3896915,1505.305573,2793.998884,1,2,0
tachtach-3,CaxCax,a,774.3344148,1765.045882,2990.352398,2,1,1
tachtach-3,CaxCax,ə,580.1245487,1465.388054,2870.490235,2,2,0
tachtach,CaxCax,a,749.0311979,1539.929062,2773.672645,1,1,1
tachtach,CaxCax,ə,520.7021012,1128.793933,2610.99469,1,2,0
tachtach,CaxCax,a,755.7264496,1760.483502,2640.459485,2,1,1
tachtach,CaxCax,ə,496.1691439,1209.977666,2593.636061,2,2,0
tacii-2,CVCVː,a,561.7513456,1443.357734,2821.910139,1,1,0
tacii-2,CVCVː,i:,292.9629601,2031.056329,3018.895677,1,2,1
tacii-2,CVCVː,a,516.8498541,1539.795277,2867.315736,2,1,0
tacii-2,CVCVː,i,311.2153154,1779.818234,2907.424368,2,2,1
tacii-3,CVCVː,a,543.5531661,1450.59829,2468.785569,1,1,0
tacii-3,CVCVː,i:,357.5283785,1676.914924,2869.552047,1,2,1
tacii-3,CVCVː,a,525.5080273,1558.734161,2456.847387,2,1,0
tacii-3,CVCVː,i,305.5453843,2010.449523,2819.4686,2,2,1
tacii,CVCVː,a,610.5464691,1527.63381,2759.798358,1,1,0
tacii,CVCVː,i:,268.6025713,2121.613427,3034.068506,1,2,1
tacii,CVCVː,a,506.8806279,1285.743681,2795.300252,2,1,0
tacii,CVCVː,i,291.337087,2078.884837,3018.889852,2,2,1
tacuu-2,CVCVː,a,614.6764956,1429.959904,2448.079605,1,1,0
tacuu-2,CVCVː,u:,411.6542995,1189.918445,2676.523434,1,2,1
tacuu-2,CVCVː,a,540.6027051,1594.733349,2691.214934,2,1,0
tacuu-2,CVCVː,u:,351.8488901,1264.213485,2652.371835,2,2,1
tacuu-3,CVCVː,a,623.85187,1502.426607,2800.721559,1,1,0
tacuu-3,CVCVː,u:,419.2072461,1178.748431,2751.297357,1,2,1
tacuu-3,CVCVː,a,547.9778092,1584.514038,2529.060876,2,1,0
tacuu-3,CVCVː,u:,436.135508,1207.399093,2813.743884,2,2,1
tacuu,CVCVː,a,515.8293919,1481.375472,2685.363169,1,1,0
tacuu,CVCVː,u:,325.5767684,1032.649795,2666.246198,1,2,1
tacuu,CVCVː,a,563.2517471,1419.704834,2725.256987,2,1,0
tacuu,CVCVː,u:,320.3205398,1046.929377,2622.014236,2,2,1
tosach-2,CVCax,ə,269.658257,1437.940527,2818.570094,1,1,0
tosach-2,CVCax,a,596.7576864,1271.808281,2449.77991,1,2,1
tosach-2,CVCax,ə,274.3984414,1303.80152,2988.326855,2,1,0
tosach-2,CVCax,a,660.2369902,1464.300709,2561.353943,2,2,1
tosach-3,CVCax,ə,344.4448828,1251.171889,2604.147048,1,1,0
tosach-3,CVCax,a,693.1623958,1446.304881,2415.834616,1,2,1
tosach-3,CVCax,ə,294.1911,1515.197492,3007.684677,2,1,0
tosach-3,CVCax,a,645.271673,1398.143653,2779.826029,2,2,1
tosach,CVCax,ə,437.8134405,1474.6408,2992.72102,1,1,0
tosach,CVCax,a,640.4398496,1373.965104,2670.979467,1,2,1
tosach,CVCax,ə,332.3965707,1499.075867,3023.648532,2,1,0
tosach,CVCax,a,649.1348172,1440.810747,2847.626526,2,2,1
tosii-2,CVCVː,o,625.8932711,1600.458909,2788.999902,1,1,0
tosii-2,CVCVː,i:,352.0403259,1920.941059,2961.227682,1,2,1
tosii-2,CVCVː,a,523.3292964,1586.646421,2689.953026,2,1,0
tosii-2,CVCVː,i:,320.7661541,1774.066801,2925.680735,2,2,1
tosii-3,CVCVː,o,489.2698486,1513.375848,2736.880622,1,1,0
tosii-3,CVCVː,i:,345.0715749,2022.931355,3016.158173,1,2,1
tosii-3,CVCVː,ə,476.2080909,1447.186799,2416.54319,2,1,0
tosii-3,CVCVː,i:,340.2892843,1796.570208,2992.538682,2,2,1
tosii,CVCVː,o,632.0385539,1582.737472,2872.871632,1,1,0
tosii,CVCVː,i:,316.6501289,1851.701202,3028.591753,1,2,1
tosii,CVCVː,ə,470.5812241,1565.051194,2735.182813,2,1,0
tosii,CVCVː,i:,317.7031076,1945.968737,2995.749789,2,2,1
tuutach-2,CvːCax,u:,555.893572,1577.38159,2749.153234,1,1,1
tuutach-2,CvːCax,ə,514.7727376,1199.929447,2855.701209,1,2,0
tuutach-2,CvːCax,u:,427.1261559,1297.006293,2643.66792,2,1,1
tuutach-2,CvːCax,ə,558.5952096,1518.291137,2847.40437,2,2,0
tuutach-3,CvːCax,u:,376.9533951,1181.241187,2604.450542,1,1,1
tuutach-3,CvːCax,ə,538.5871615,1179.24881,2752.922757,1,2,0
tuutach-3,CvːCax,u:,372.8398057,1263.15403,2549.690292,2,1,1
tuutach-3,CvːCax,ə,472.1067854,1313.972834,2719.427915,2,2,0
tuutach,CvːCax,u:,458.7521724,1299.718883,2668.44484,1,1,1
tuutach,CvːCax,ə,561.6390984,1474.716187,2638.280777,1,2,0
tuutach,CvːCax,u:,332.2148818,1265.489148,2535.246449,2,1,1
tuutach,CvːCax,ə,602.084519,1542.434907,2948.028803,2,2,0
vootii-2,CVːCVː,o:,497.171595981136,1309.55433005483,2391.68943629303,1,1,1
vootii-2,CVːCVː,i:,306.0979791,2040.229658,3054.859238,1,2,0
vootii-2,CVːCVː,o:,517.8047058,1581.830744,2409.01236,2,1,1
vootii-2,CVːCVː,i:,354.2054725,1586.695921,2764.588936,2,2,0
vootii-3,CVːCVː,o:,420.61464104238,1261.49388804842,2341.87670117452,1,1,1
vootii-3,CVːCVː,i:,301.6342383,2048.45204,2968.195867,1,2,0
vootii-3,CVːCVː,o:,431.9317296,1242.845552,2438.115928,2,1,1
vootii-3,CVːCVː,i:,353.6692971,1892.989109,2983.588813,2,2,0
vootii,CVːCVː,o:,483.422216581249,1112.25617254278,2312.53083913873,1,1,1
vootii,CVːCVː,i:,312.2965037,1935.547014,2996.804391,1,2,0
vootii,CVːCVː,o:,429.557985,1284.584595,2743.426427,2,1,1
vootii,CVːCVː,i:,278.4078231,1995.450273,2768.353578,2,2,0
